"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","448","testClickMenuItem","Surefire suite","Sat Oct 04 19:50:34 UTC 2025","passed","Sat Oct 04 19:50:34 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","162","testAssertTitle","Surefire suite","Sat Oct 04 19:50:18 UTC 2025","passed","Sat Oct 04 19:50:18 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","286","testGetTitleDynamicAppPage","Surefire suite","Sat Oct 04 19:50:05 UTC 2025","passed","Sat Oct 04 19:50:06 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","255","testGetRatingStarsNumber","Surefire suite","Sat Oct 04 19:50:09 UTC 2025","passed","Sat Oct 04 19:50:09 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","334","testInnerSubTitleIsSown","Surefire suite","Sat Oct 04 19:50:14 UTC 2025","passed","Sat Oct 04 19:50:14 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","3","testCountName","Surefire suite","Sat Oct 04 19:50:03 UTC 2025","passed","Sat Oct 04 19:50:03 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","218","testGetPageTitle","Surefire suite","Sat Oct 04 19:50:28 UTC 2025","passed","Sat Oct 04 19:50:28 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","435","testClickRatingStarsNumber","Surefire suite","Sat Oct 04 19:50:07 UTC 2025","passed","Sat Oct 04 19:50:08 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","424","testSortList","Surefire suite","Sat Oct 04 19:50:16 UTC 2025","passed","Sat Oct 04 19:50:16 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","444","testGetContextMenuItem","Surefire suite","Sat Oct 04 19:50:38 UTC 2025","passed","Sat Oct 04 19:50:38 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","825","testGetItem","Surefire suite","Sat Oct 04 19:50:04 UTC 2025","passed","Sat Oct 04 19:50:05 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","399","testRemainingTags","Surefire suite","Sat Oct 04 19:50:29 UTC 2025","passed","Sat Oct 04 19:50:29 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","6","testMainPage","Surefire suite","Sat Oct 04 19:50:30 UTC 2025","passed","Sat Oct 04 19:50:30 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","442","testPopUpText","Surefire suite","Sat Oct 04 19:50:31 UTC 2025","passed","Sat Oct 04 19:50:31 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
