"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","635","testGetContextMenuItem","Surefire suite","Mon Nov 10 20:14:39 UTC 2025","failed","Mon Nov 10 20:14:40 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","965","testGetItem","Surefire suite","Mon Nov 10 20:13:59 UTC 2025","passed","Mon Nov 10 20:14:00 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","329","testGetRatingStarsNumber","Surefire suite","Mon Nov 10 20:14:05 UTC 2025","passed","Mon Nov 10 20:14:06 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","466","testCloseBurgerMenu","Surefire suite","Mon Nov 10 20:14:09 UTC 2025","passed","Mon Nov 10 20:14:09 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","394","testContainsItemAs","Surefire suite","Mon Nov 10 20:14:18 UTC 2025","broken","Mon Nov 10 20:14:19 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","368","testGetTitleDynamicAppPage","Surefire suite","Mon Nov 10 20:14:01 UTC 2025","passed","Mon Nov 10 20:14:01 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","434","testInnerSubTitleIsShown","Surefire suite","Mon Nov 10 20:14:11 UTC 2025","passed","Mon Nov 10 20:14:12 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsShown"
"","635","testClickMenuItem","Surefire suite","Mon Nov 10 20:14:33 UTC 2025","passed","Mon Nov 10 20:14:34 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","373","testAddTag","Surefire suite","Mon Nov 10 20:14:22 UTC 2025","passed","Mon Nov 10 20:14:22 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","494","testSortList","Surefire suite","Mon Nov 10 20:14:13 UTC 2025","passed","Mon Nov 10 20:14:14 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","348","testAddTag","Surefire suite","Mon Nov 10 20:14:26 UTC 2025","passed","Mon Nov 10 20:14:26 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","474","testClickDropDownChooseItem","Surefire suite","Mon Nov 10 20:14:16 UTC 2025","broken","Mon Nov 10 20:14:17 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","475","testPopUpText","Surefire suite","Mon Nov 10 20:14:31 UTC 2025","passed","Mon Nov 10 20:14:32 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
"","578","testDeleteRecord","Surefire suite","Mon Nov 10 20:14:08 UTC 2025","passed","Mon Nov 10 20:14:08 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","478","testRemainingTags","Surefire suite","Mon Nov 10 20:14:28 UTC 2025","passed","Mon Nov 10 20:14:28 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","31","testGetPercent","Surefire suite","Mon Nov 10 20:14:41 UTC 2025","broken","Mon Nov 10 20:14:41 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","297","testGetPageTitle","Surefire suite","Mon Nov 10 20:14:27 UTC 2025","passed","Mon Nov 10 20:14:27 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","361","testAddTag","Surefire suite","Mon Nov 10 20:14:23 UTC 2025","passed","Mon Nov 10 20:14:23 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","263","testGetTitle","Surefire suite","Mon Nov 10 20:14:29 UTC 2025","passed","Mon Nov 10 20:14:29 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","673","testShownInfoSuccess","Surefire suite","Mon Nov 10 20:14:30 UTC 2025","passed","Mon Nov 10 20:14:30 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","243","testGetTitleOnBoardingPage","Surefire suite","Mon Nov 10 20:14:10 UTC 2025","passed","Mon Nov 10 20:14:10 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","394","testAddTag","Surefire suite","Mon Nov 10 20:14:25 UTC 2025","passed","Mon Nov 10 20:14:25 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","621","testClickDropDownChooseOtherItem","Surefire suite","Mon Nov 10 20:14:17 UTC 2025","passed","Mon Nov 10 20:14:18 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
"","574","testClickAllStars","Surefire suite","Mon Nov 10 20:14:03 UTC 2025","passed","Mon Nov 10 20:14:03 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","511","testClickRatingStarsNumber","Surefire suite","Mon Nov 10 20:14:04 UTC 2025","passed","Mon Nov 10 20:14:05 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","644","testClickMenuItem","Surefire suite","Mon Nov 10 20:14:36 UTC 2025","passed","Mon Nov 10 20:14:36 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","271","testGetItem","Surefire suite","Mon Nov 10 20:14:12 UTC 2025","passed","Mon Nov 10 20:14:12 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","737","testScrollAndClickButton","Surefire suite","Mon Nov 10 20:14:20 UTC 2025","passed","Mon Nov 10 20:14:21 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","581","testClickMenuItem","Surefire suite","Mon Nov 10 20:14:34 UTC 2025","passed","Mon Nov 10 20:14:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","672","testClickMenuItem","Surefire suite","Mon Nov 10 20:14:38 UTC 2025","passed","Mon Nov 10 20:14:39 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","775","testAddRecord","Surefire suite","Mon Nov 10 20:14:06 UTC 2025","passed","Mon Nov 10 20:14:07 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","406","testAddTag","Surefire suite","Mon Nov 10 20:14:24 UTC 2025","passed","Mon Nov 10 20:14:24 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","627","testClickMenuItem","Surefire suite","Mon Nov 10 20:14:37 UTC 2025","passed","Mon Nov 10 20:14:37 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","328","testAssertMouseHoverPrice","Surefire suite","Mon Nov 10 20:14:14 UTC 2025","passed","Mon Nov 10 20:14:15 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","165","testAssertTitle","Surefire suite","Mon Nov 10 20:14:15 UTC 2025","passed","Mon Nov 10 20:14:15 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","178","testPopUpTitlePage","Surefire suite","Mon Nov 10 20:14:32 UTC 2025","passed","Mon Nov 10 20:14:32 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","246","testGetDropDownTitle","Surefire suite","Mon Nov 10 20:14:19 UTC 2025","passed","Mon Nov 10 20:14:20 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
