"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","475","testAddTag","Surefire suite","Sat Oct 04 18:46:35 UTC 2025","passed","Sat Oct 04 18:46:36 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","434","testPopUpText","Surefire suite","Sat Oct 04 18:46:43 UTC 2025","passed","Sat Oct 04 18:46:43 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
"","427","testAddTag","Surefire suite","Sat Oct 04 18:46:36 UTC 2025","passed","Sat Oct 04 18:46:37 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","542","testInnerSubTitleIsSown","Surefire suite","Sat Oct 04 18:46:27 UTC 2025","passed","Sat Oct 04 18:46:27 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","450","testRemainingTags","Surefire suite","Sat Oct 04 18:46:41 UTC 2025","passed","Sat Oct 04 18:46:41 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","0","testCountName","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","0","testGetDropDownTitle","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","459","testGetRatingStarsNumber","Surefire suite","Sat Oct 04 18:46:20 UTC 2025","passed","Sat Oct 04 18:46:21 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","609","testClickMenuItem","Surefire suite","Sat Oct 04 18:46:49 UTC 2025","passed","Sat Oct 04 18:46:50 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","164","testPopUpTitlePage","Surefire suite","Sat Oct 04 18:46:44 UTC 2025","passed","Sat Oct 04 18:46:44 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","610","testClickMenuItem","Surefire suite","Sat Oct 04 18:46:51 UTC 2025","passed","Sat Oct 04 18:46:51 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testGetPercent","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","182","testAssertTitle","Surefire suite","Sat Oct 04 18:46:32 UTC 2025","passed","Sat Oct 04 18:46:32 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","0","testContainsItemAs","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","588","testCloseBurgerMenu","Surefire suite","Sat Oct 04 18:46:25 UTC 2025","passed","Sat Oct 04 18:46:25 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","559","testAddTag","Surefire suite","Sat Oct 04 18:46:34 UTC 2025","passed","Sat Oct 04 18:46:34 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testDynamic","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","266","testGetTitleOnBoardingPage","Surefire suite","Sat Oct 04 18:46:26 UTC 2025","passed","Sat Oct 04 18:46:26 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","0","testGetItem","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","879","testAddRecord","Surefire suite","Sat Oct 04 18:46:22 UTC 2025","passed","Sat Oct 04 18:46:23 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","0","testEnterTheCode","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testEnterTheCode"
"","4","testMainPage","Surefire suite","Sat Oct 04 18:46:42 UTC 2025","passed","Sat Oct 04 18:46:42 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","556","testAddTag","Surefire suite","Sat Oct 04 18:46:39 UTC 2025","passed","Sat Oct 04 18:46:39 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","1","testGetTitleDynamicAppPage","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","0","testShownInfoSuccess","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","561","testGetItem","Surefire suite","Sat Oct 04 18:46:28 UTC 2025","passed","Sat Oct 04 18:46:29 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","433","testClickRatingStarsNumber","Surefire suite","Sat Oct 04 18:46:19 UTC 2025","passed","Sat Oct 04 18:46:20 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","1282","testClickMenuItem","Surefire suite","Sat Oct 04 18:46:48 UTC 2025","passed","Sat Oct 04 18:46:49 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testClickDropDownChooseOtherItem","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
"","288","testSortList","Surefire suite","Sat Oct 04 18:46:30 UTC 2025","broken","Sat Oct 04 18:46:30 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","655","testClickMenuItem","Surefire suite","Sat Oct 04 18:46:45 UTC 2025","passed","Sat Oct 04 18:46:45 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testClickDropDownChooseItem","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","654","testGetContextMenuItem","Surefire suite","Sat Oct 04 18:46:52 UTC 2025","passed","Sat Oct 04 18:46:53 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","366","testAssertMouseHoverPrice","Surefire suite","Sat Oct 04 18:46:31 UTC 2025","passed","Sat Oct 04 18:46:31 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","609","testDeleteRecord","Surefire suite","Sat Oct 04 18:46:24 UTC 2025","passed","Sat Oct 04 18:46:24 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","387","testGetPageTitle","Surefire suite","Sat Oct 04 18:46:40 UTC 2025","passed","Sat Oct 04 18:46:40 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","716","testClickMenuItem","Surefire suite","Sat Oct 04 18:46:46 UTC 2025","passed","Sat Oct 04 18:46:47 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testGetTitle","Surefire suite","Sat Oct 04 18:46:14 UTC 2025","unknown","Sat Oct 04 18:46:14 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","598","testClickAllStars","Surefire suite","Sat Oct 04 18:46:18 UTC 2025","passed","Sat Oct 04 18:46:18 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","751","testScrollAndClickButton","Surefire suite","Sat Oct 04 18:46:33 UTC 2025","passed","Sat Oct 04 18:46:33 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","351","testAddTag","Surefire suite","Sat Oct 04 18:46:38 UTC 2025","passed","Sat Oct 04 18:46:38 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
