"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","558","testClickRatingStarsNumber","Surefire suite","Mon Nov 10 17:34:00 UTC 2025","passed","Mon Nov 10 17:34:01 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","664","testClickDropDownChooseItem","Surefire suite","Mon Nov 10 17:34:13 UTC 2025","passed","Mon Nov 10 17:34:14 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","364","testAssertMouseHoverPrice","Surefire suite","Mon Nov 10 17:34:11 UTC 2025","passed","Mon Nov 10 17:34:12 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","411","testGetTitleDynamicAppPage","Surefire suite","Mon Nov 10 17:33:58 UTC 2025","passed","Mon Nov 10 17:33:58 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","581","testClickMenuItem","Surefire suite","Mon Nov 10 17:34:34 UTC 2025","passed","Mon Nov 10 17:34:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","597","testGetContextMenuItem","Surefire suite","Mon Nov 10 17:34:39 UTC 2025","passed","Mon Nov 10 17:34:40 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","487","testCloseBurgerMenu","Surefire suite","Mon Nov 10 17:34:05 UTC 2025","passed","Mon Nov 10 17:34:06 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","625","testDeleteRecord","Surefire suite","Mon Nov 10 17:34:04 UTC 2025","passed","Mon Nov 10 17:34:05 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","199","testAssertTitle","Surefire suite","Mon Nov 10 17:34:12 UTC 2025","passed","Mon Nov 10 17:34:13 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","667","testContainsItemAs","Surefire suite","Mon Nov 10 17:34:16 UTC 2025","broken","Mon Nov 10 17:34:17 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","555","testClickMenuItem","Surefire suite","Mon Nov 10 17:34:37 UTC 2025","passed","Mon Nov 10 17:34:37 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","496","testRemainingTags","Surefire suite","Mon Nov 10 17:34:26 UTC 2025","passed","Mon Nov 10 17:34:27 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","382","testAddTag","Surefire suite","Mon Nov 10 17:34:23 UTC 2025","passed","Mon Nov 10 17:34:24 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","700","testShownInfoSuccess","Surefire suite","Mon Nov 10 17:34:30 UTC 2025","passed","Mon Nov 10 17:34:30 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","250","testGetDropDownTitle","Surefire suite","Mon Nov 10 17:34:17 UTC 2025","passed","Mon Nov 10 17:34:18 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","387","testGetPageTitle","Surefire suite","Mon Nov 10 17:34:25 UTC 2025","passed","Mon Nov 10 17:34:26 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","7","testCountName","Surefire suite","Mon Nov 10 17:33:55 UTC 2025","passed","Mon Nov 10 17:33:55 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","390","testAddTag","Surefire suite","Mon Nov 10 17:34:21 UTC 2025","passed","Mon Nov 10 17:34:21 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","598","testClickMenuItem","Surefire suite","Mon Nov 10 17:34:36 UTC 2025","passed","Mon Nov 10 17:34:36 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","390","testAddTag","Surefire suite","Mon Nov 10 17:34:20 UTC 2025","passed","Mon Nov 10 17:34:20 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","408","testAddTag","Surefire suite","Mon Nov 10 17:34:24 UTC 2025","passed","Mon Nov 10 17:34:25 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","411","testInnerSubTitleIsSown","Surefire suite","Mon Nov 10 17:34:08 UTC 2025","passed","Mon Nov 10 17:34:08 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","460","testPopUpText","Surefire suite","Mon Nov 10 17:34:31 UTC 2025","passed","Mon Nov 10 17:34:32 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
