"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","554","testShownInfoSuccess","Surefire suite","Mon Oct 06 18:29:21 UTC 2025","passed","Mon Oct 06 18:29:22 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","461","testPopUpText","Surefire suite","Mon Oct 06 18:29:23 UTC 2025","passed","Mon Oct 06 18:29:23 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
"","541","testClickMenuItem","Surefire suite","Mon Oct 06 18:29:26 UTC 2025","passed","Mon Oct 06 18:29:27 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","441","testAddTag","Surefire suite","Mon Oct 06 18:29:15 UTC 2025","passed","Mon Oct 06 18:29:15 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","634","testClickMenuItem","Surefire suite","Mon Oct 06 18:29:27 UTC 2025","passed","Mon Oct 06 18:29:28 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","362","testAddTag","Surefire suite","Mon Oct 06 18:29:13 UTC 2025","passed","Mon Oct 06 18:29:13 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","428","testAddTag","Surefire suite","Mon Oct 06 18:29:12 UTC 2025","passed","Mon Oct 06 18:29:12 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","489","testCloseBurgerMenu","Surefire suite","Mon Oct 06 18:28:58 UTC 2025","passed","Mon Oct 06 18:28:59 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","479","testSortList","Surefire suite","Mon Oct 06 18:29:03 UTC 2025","passed","Mon Oct 06 18:29:04 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","744","testScrollAndClickButton","Surefire suite","Mon Oct 06 18:29:10 UTC 2025","passed","Mon Oct 06 18:29:11 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","289","testGetTitle","Surefire suite","Mon Oct 06 18:29:21 UTC 2025","passed","Mon Oct 06 18:29:21 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","560","testClickMenuItem","Surefire suite","Mon Oct 06 18:29:28 UTC 2025","passed","Mon Oct 06 18:29:29 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","344","testGetPageTitle","Surefire suite","Mon Oct 06 18:29:17 UTC 2025","passed","Mon Oct 06 18:29:17 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","395","testContainsItemAs","Surefire suite","Mon Oct 06 18:29:08 UTC 2025","broken","Mon Oct 06 18:29:09 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","364","testGetItem","Surefire suite","Mon Oct 06 18:29:02 UTC 2025","passed","Mon Oct 06 18:29:02 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","429","testInnerSubTitleIsSown","Surefire suite","Mon Oct 06 18:29:01 UTC 2025","passed","Mon Oct 06 18:29:01 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","1","testDynamic","Surefire suite","Mon Oct 06 18:28:39 UTC 2025","unknown","Mon Oct 06 18:28:39 UTC 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","180","testAssertTitle","Surefire suite","Mon Oct 06 18:29:05 UTC 2025","passed","Mon Oct 06 18:29:05 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","179","testPopUpTitlePage","Surefire suite","Mon Oct 06 18:29:24 UTC 2025","passed","Mon Oct 06 18:29:24 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","290","testGetTitleOnBoardingPage","Surefire suite","Mon Oct 06 18:29:00 UTC 2025","passed","Mon Oct 06 18:29:00 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","28","testGetPercent","Surefire suite","Mon Oct 06 18:29:32 UTC 2025","broken","Mon Oct 06 18:29:32 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","964","testGetItem","Surefire suite","Mon Oct 06 18:28:50 UTC 2025","passed","Mon Oct 06 18:28:51 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","434","testClickRatingStarsNumber","Surefire suite","Mon Oct 06 18:28:54 UTC 2025","passed","Mon Oct 06 18:28:54 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","500","testRemainingTags","Surefire suite","Mon Oct 06 18:29:18 UTC 2025","passed","Mon Oct 06 18:29:18 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","332","testAddTag","Surefire suite","Mon Oct 06 18:29:16 UTC 2025","passed","Mon Oct 06 18:29:16 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","350","testGetTitleDynamicAppPage","Surefire suite","Mon Oct 06 18:28:52 UTC 2025","passed","Mon Oct 06 18:28:52 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","255","testGetDropDownTitle","Surefire suite","Mon Oct 06 18:29:10 UTC 2025","passed","Mon Oct 06 18:29:10 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","577","testClickMenuItem","Surefire suite","Mon Oct 06 18:29:25 UTC 2025","passed","Mon Oct 06 18:29:25 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","574","testDeleteRecord","Surefire suite","Mon Oct 06 18:28:57 UTC 2025","passed","Mon Oct 06 18:28:58 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","626","testClickMenuItem","Surefire suite","Mon Oct 06 18:29:30 UTC 2025","passed","Mon Oct 06 18:29:30 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","576","testGetContextMenuItem","Surefire suite","Mon Oct 06 18:29:31 UTC 2025","passed","Mon Oct 06 18:29:31 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","4","testMainPage","Surefire suite","Mon Oct 06 18:29:19 UTC 2025","passed","Mon Oct 06 18:29:19 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","487","testClickAllStars","Surefire suite","Mon Oct 06 18:28:53 UTC 2025","passed","Mon Oct 06 18:28:53 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","272","testGetRatingStarsNumber","Surefire suite","Mon Oct 06 18:28:55 UTC 2025","passed","Mon Oct 06 18:28:55 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","857","testAddRecord","Surefire suite","Mon Oct 06 18:28:56 UTC 2025","passed","Mon Oct 06 18:28:57 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","405","testAddTag","Surefire suite","Mon Oct 06 18:29:14 UTC 2025","passed","Mon Oct 06 18:29:14 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","396","testAssertMouseHoverPrice","Surefire suite","Mon Oct 06 18:29:04 UTC 2025","passed","Mon Oct 06 18:29:05 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","480","testClickDropDownChooseItem","Surefire suite","Mon Oct 06 18:29:06 UTC 2025","broken","Mon Oct 06 18:29:07 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","3","testCountName","Surefire suite","Mon Oct 06 18:28:49 UTC 2025","passed","Mon Oct 06 18:28:49 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","430","testClickDropDownChooseOtherItem","Surefire suite","Mon Oct 06 18:29:07 UTC 2025","broken","Mon Oct 06 18:29:08 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
