"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","setUp"
"","1","testGetRatingStarsNumber","Surefire suite","Sat Oct 04 17:16:44 UTC 2025","skipped","Sat Oct 04 17:16:44 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","0","testGetTitleOnBoardingPage","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","setUp"
"","0","testCountName","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","0","testGetContextMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","0","testAddTag","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testGetItem","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetItem"
"","0","testRemainingTags","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","1","testAddTag","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","broken","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","setUp"
"","0","testClickAllStars","Surefire suite","Sat Oct 04 17:16:44 UTC 2025","skipped","Sat Oct 04 17:16:44 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","1","setUp","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","broken","Sat Oct 04 17:16:46 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","setUp"
"","0","testDeleteRecord","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testDeleteRecord"
"","0","testAddTag","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testSortList","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","0","testGetTitle","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","0","testGetPageTitle","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","1","testClickMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testGetTitleDynamicAppPage","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","1","testGetItem","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","1","testCloseBurgerMenu","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
