"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","skipped","Sat Oct 04 17:07:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testPopUpTitlePage","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","skipped","Sat Oct 04 17:07:35 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","0","setUp","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","broken","Sat Oct 04 17:07:34 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","setUp"
"","0","testInnerSubTitleIsSown","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","0","setUp","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","broken","Sat Oct 04 17:07:35 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","setUp"
"","0","testSortList","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testSortList"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","skipped","Sat Oct 04 17:07:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testAddTag","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testGetPercent","Surefire suite","Sat Oct 04 17:07:26 UTC 2025","unknown","Sat Oct 04 17:07:26 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","1","setUp","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","broken","Sat Oct 04 17:07:34 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","setUp"
"","1","testClickAllStars","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","skipped","Sat Oct 04 17:07:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testClickRatingStarsNumber","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","1","testGetTitleOnBoardingPage","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testGetTitleOnBoardingPage"
"","0","testGetRatingStarsNumber","Surefire suite","Sat Oct 04 17:07:34 UTC 2025","skipped","Sat Oct 04 17:07:34 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:07:35 UTC 2025","skipped","Sat Oct 04 17:07:35 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testGetDropDownTitle","Surefire suite","Sat Oct 04 17:07:26 UTC 2025","unknown","Sat Oct 04 17:07:26 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
