"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","testAddTag","Surefire suite","Mon Oct 06 18:33:04 UTC 2025","passed","Mon Oct 06 18:33:04 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","371","testAssertMouseHoverPrice","Surefire suite","Mon Oct 06 18:32:52 UTC 2025","passed","Mon Oct 06 18:32:52 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","492","testAddTag","Surefire suite","Mon Oct 06 18:33:00 UTC 2025","passed","Mon Oct 06 18:33:01 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","220","testGetDropDownTitle","Surefire suite","Mon Oct 06 18:32:57 UTC 2025","passed","Mon Oct 06 18:32:57 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","2","testCountName","Surefire suite","Mon Oct 06 18:32:36 UTC 2025","passed","Mon Oct 06 18:32:36 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","385","testAddTag","Surefire suite","Mon Oct 06 18:33:03 UTC 2025","passed","Mon Oct 06 18:33:03 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","705","testClickMenuItem","Surefire suite","Mon Oct 06 18:33:11 UTC 2025","passed","Mon Oct 06 18:33:12 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","374","testAddTag","Surefire suite","Mon Oct 06 18:33:02 UTC 2025","passed","Mon Oct 06 18:33:02 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","160","testAssertTitle","Surefire suite","Mon Oct 06 18:32:53 UTC 2025","passed","Mon Oct 06 18:32:53 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","368","testGetTitleDynamicAppPage","Surefire suite","Mon Oct 06 18:32:39 UTC 2025","passed","Mon Oct 06 18:32:39 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","590","testContainsItemAs","Surefire suite","Mon Oct 06 18:32:56 UTC 2025","broken","Mon Oct 06 18:32:56 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","568","testClickMenuItem","Surefire suite","Mon Oct 06 18:33:17 UTC 2025","passed","Mon Oct 06 18:33:17 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","890","testAddRecord","Surefire suite","Mon Oct 06 18:32:43 UTC 2025","passed","Mon Oct 06 18:32:44 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","699","testClickMenuItem","Surefire suite","Mon Oct 06 18:33:15 UTC 2025","passed","Mon Oct 06 18:33:16 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","616","testClickMenuItem","Surefire suite","Mon Oct 06 18:33:13 UTC 2025","passed","Mon Oct 06 18:33:13 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","423","testGetPageTitle","Surefire suite","Mon Oct 06 18:33:05 UTC 2025","passed","Mon Oct 06 18:33:05 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","676","testGetContextMenuItem","Surefire suite","Mon Oct 06 18:33:18 UTC 2025","passed","Mon Oct 06 18:33:18 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","1","testDynamic","Surefire suite","Mon Oct 06 18:32:23 UTC 2025","unknown","Mon Oct 06 18:32:23 UTC 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
