"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","742","testScrollAndClickButton","Surefire suite","Wed Oct 22 16:11:46 UTC 2025","passed","Wed Oct 22 16:11:47 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","325","testAssertMouseHoverPrice","Surefire suite","Wed Oct 22 16:11:39 UTC 2025","passed","Wed Oct 22 16:11:39 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","517","testClickMenuItem","Surefire suite","Wed Oct 22 16:12:04 UTC 2025","passed","Wed Oct 22 16:12:05 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","414","testRemainingTags","Surefire suite","Wed Oct 22 16:11:54 UTC 2025","passed","Wed Oct 22 16:11:54 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testRemainingTags"
"","652","testClickMenuItem","Surefire suite","Wed Oct 22 16:12:01 UTC 2025","passed","Wed Oct 22 16:12:02 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","7","testMainPage","Surefire suite","Wed Oct 22 16:11:55 UTC 2025","passed","Wed Oct 22 16:11:55 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","3","testCountName","Surefire suite","Wed Oct 22 16:11:23 UTC 2025","passed","Wed Oct 22 16:11:23 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testCountName"
"","535","testShownInfoSuccess","Surefire suite","Wed Oct 22 16:11:57 UTC 2025","passed","Wed Oct 22 16:11:57 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","156","testPopUpTitlePage","Surefire suite","Wed Oct 22 16:11:59 UTC 2025","passed","Wed Oct 22 16:11:59 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","398","testAddTag","Surefire suite","Wed Oct 22 16:11:49 UTC 2025","passed","Wed Oct 22 16:11:49 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","548","testClickAllStars","Surefire suite","Wed Oct 22 16:11:27 UTC 2025","passed","Wed Oct 22 16:11:28 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickAllStars"
"","745","testClickMenuItem","Surefire suite","Wed Oct 22 16:12:00 UTC 2025","passed","Wed Oct 22 16:12:01 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","557","testCloseBurgerMenu","Surefire suite","Wed Oct 22 16:11:34 UTC 2025","passed","Wed Oct 22 16:11:34 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testCloseBurgerMenu"
"","354","testGetRatingStarsNumber","Surefire suite","Wed Oct 22 16:11:30 UTC 2025","passed","Wed Oct 22 16:11:30 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testGetRatingStarsNumber"
"","629","testClickDropDownChooseItem","Surefire suite","Wed Oct 22 16:11:41 UTC 2025","passed","Wed Oct 22 16:11:41 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","272","testGetPageTitle","Surefire suite","Wed Oct 22 16:11:53 UTC 2025","passed","Wed Oct 22 16:11:53 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testGetPageTitle"
"","293","testGetTitle","Surefire suite","Wed Oct 22 16:11:56 UTC 2025","passed","Wed Oct 22 16:11:56 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testGetTitle"
"","353","testContainsItemAs","Surefire suite","Wed Oct 22 16:11:44 UTC 2025","broken","Wed Oct 22 16:11:44 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
"","578","testGetContextMenuItem","Surefire suite","Wed Oct 22 16:12:07 UTC 2025","passed","Wed Oct 22 16:12:07 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testGetContextMenuItem"
"","1","testDynamic","Surefire suite","Wed Oct 22 16:11:10 UTC 2025","unknown","Wed Oct 22 16:11:10 UTC 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","384","testGetTitleDynamicAppPage","Surefire suite","Wed Oct 22 16:11:26 UTC 2025","passed","Wed Oct 22 16:11:26 UTC 2025","playground.tests.DynamicTest","Surefire test","playground.tests.DynamicTest","testGetTitleDynamicAppPage"
"","604","testClickMenuItem","Surefire suite","Wed Oct 22 16:12:03 UTC 2025","passed","Wed Oct 22 16:12:03 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","327","testGetItem","Surefire suite","Wed Oct 22 16:11:37 UTC 2025","passed","Wed Oct 22 16:11:37 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","testGetItem"
"","331","testAddTag","Surefire suite","Wed Oct 22 16:11:50 UTC 2025","passed","Wed Oct 22 16:11:50 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
